NERC_No_1,FIPS,state_fip,County,county_fip,NERC_NAME_,CO2_upstream ($/metric ton),CO2_upstream_low ($/metric ton),CO2_upstream_high ($/metric ton),CO2 ($/metric ton),CO2_low ($/metric ton),CO2_high ($/metric ton),CO2_downstream ($/metric ton),CO2_downstream_low ($/metric ton),CO2_downstream_high ($/metric ton),overnight,MEAN,can_build,final_overnight_cost,fixed,fixed_final,variable,heat_rate,sun_price,int_rate,years,crf,upstream_GHG (g/kW),ongoing_nonC_GHG (g/kWh),CO2_combustion_rate (g/kWh),downtream_GHG (g/kW),cap_fac,LCOE1,LCOE3,LCOE3_low_CO2,LCOE3_high_CO2,GHG_inten
11,18161,18,Union County,161,RFCW,43,14,65,60,19,85,75,27,105,7041,0.953588992357254,1,6714.220095187426,67.26,64.13839562594892,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.26021350000000004,0.3405957206593074,0.40463556496023717,0.36171522183558064,0.43650808734675434,49.4261075889916
11,18163,18,Vanderburgh County,163,RFCW,43,14,65,60,19,85,75,27,105,7041,0.953316007341657,1,6712.298007692607,67.26,64.12003465379985,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2835642759,0.31245908092781816,0.3712377637801774,0.3318433579625102,0.4004908140848746,45.561865456614335
11,18165,18,Vermillion County,165,RFCW,43,14,65,60,19,85,75,27,105,7041,1.00058701038361,1,7045.133140110998,67.26,67.29948231840162,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2727587333,0.3409447267285581,0.40204602899800584,0.36109504474557585,0.43245548493275826,47.26779368115678
11,18167,18,Vigo County,167,RFCW,43,14,65,60,19,85,75,27,105,7041,0.98689215523856,1,6948.707665034701,67.26,66.37836636134556,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2771361951,0.3309666459477251,0.39110520137261695,0.3507994330196778,0.4210353166701685,46.56067093726968
11,18169,18,Wabash County,169,RFCW,43,14,65,60,19,85,75,27,105,7041,0.995355155732897,1,7008.295651515328,67.26,66.94758777459465,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2448956364,0.3777502892689986,0.4457863498145837,0.4001878132754949,0.4796485425406481,52.36126693234975
11,18171,18,Warren County,171,RFCW,43,14,65,60,19,85,75,27,105,7041,1.01873459815979,1,7172.910305643081,67.26,68.52008907222748,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.26653633330000004,0.3552322765312093,0.4177565119465653,0.37585190307843896,0.4488744300120541,48.31291618266614
11,18173,18,Warrick County,173,RFCW,43,14,65,60,19,85,75,27,105,7041,0.950466281175613,1,6692.233085757492,67.26,63.92836207187174,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2828666389,0.31229337155694853,0.37121665095338285,0.3317253390905011,0.40054169422275804,45.66806939338248
11,18175,18,Washington County,175,RFCW,43,14,65,60,19,85,75,27,105,7041,0.942273350556691,1,6634.546661269662,67.26,63.37730555844304,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2827335455,0.3097471729791412,0.36869811918663675,0.3291882655165439,0.3980369374446483,45.6883902404077
11,18177,18,Wayne County,177,RFCW,43,14,65,60,19,85,75,27,105,7041,0.961289256811142,1,6768.437657207251,67.26,64.65631541311741,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2590588,0.34487643563274806,0.40920105544878976,0.3660898608129859,0.44121536430559755,49.635270823102964
11,18179,18,Wells County,179,RFCW,43,14,65,60,19,85,75,27,105,7041,0.984246589243412,1,6930.080234862864,67.26,66.20042559251189,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2445823939,0.3740128375776113,0.442135841418588,0.3964790370213826,0.4760413222165366,52.42512544504973
11,18181,18,White County,181,RFCW,43,14,65,60,19,85,75,27,105,7041,1.02226580182711,1,7197.773510664681,67.26,68.75759783089143,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.256213,0.37082623594365355,0.43586365383423675,0.39227475454178157,0.46823285669581666,50.15881004128622
11,18183,18,Whitley County,183,RFCW,43,14,65,60,19,85,75,27,105,7041,0.995171104868253,1,7006.999749377369,67.26,66.9352085134387,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2403489,0.3848251088398164,0.4541453858828983,0.4076861901712982,0.4886469753077885,53.30450418998409
4,19001,19,Adair County,1,MROW,43,14,65,60,19,85,75,27,105,7041,0.982303955725261,1,6916.402152261562,67.26,66.06976406208106,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.303183119,0.3011262796556571,0.35611112684251517,0.3192592825562397,0.38347526978218677,42.77535153468774
4,19003,19,Adams County,3,MROW,43,14,65,60,19,85,75,27,105,7041,0.980774333079656,1,6905.632079213858,67.26,65.96688164293766,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3087557143,0.2952309403660041,0.3492260976538347,0.3130375260254017,0.3760974853177933,42.04843953185441
4,19005,19,Allamakee County,5,MROW,43,14,65,60,19,85,75,27,105,7041,1.01197958693785,1,7125.348271629402,67.26,68.0657470174398,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.26958657410000003,0.34888417805961736,0.41070267937687194,0.3692710410133832,0.44146922051062504,47.79456534648721
4,19007,19,Appanoose County,7,MROW,43,14,65,60,19,85,75,27,105,7041,0.989536134401957,1,6967.323922324179,67.26,66.55620039987564,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2978467907,0.3087781173127112,0.36474540498913,0.327235146470959,0.39259869380649626,43.49693895781187
4,19009,19,Audubon County,9,MROW,43,14,65,60,19,85,75,27,105,7041,0.979642249070681,1,6897.661075706665,67.26,65.89073767249401,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30613,0.2974194713011435,0.35187646506196407,0.3153783788014936,0.37897779582103364,42.38765131515391
4,19011,19,Benton County,11,MROW,43,14,65,60,19,85,75,27,105,7041,0.988345822691917,1,6958.942937573787,67.26,66.47614003425834,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2786733095,0.32962590702275524,0.3894335758171899,0.3493495618289699,0.41919894644776956,46.31763979843239
4,19013,19,Black Hawk County,13,MROW,43,14,65,60,19,85,75,27,105,7041,0.980470249286065,1,6903.491025223183,67.26,65.94642896698073,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27793397729999997,0.32786915396543914,0.387835518130426,0.3476451493129642,0.4176799013700539,46.4341991063144
4,19015,19,Boone County,15,MROW,43,14,65,60,19,85,75,27,105,7041,0.986028563976288,1,6942.627118957044,67.26,66.32028121304513,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2945915,0.31108356434564904,0.36766764340088315,0.3297440222147056,0.3958280255878233,43.94996273520474
4,19017,19,Bremer County,17,MROW,43,14,65,60,19,85,75,27,105,7041,0.987443248430888,1,6952.587912201882,67.26,66.41543288946154,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27488504880000003,0.3338633969654187,0.3944932232512636,0.35385821386031335,0.42466793668887554,46.92150182563173
4,19019,19,Buchanan County,19,MROW,43,14,65,60,19,85,75,27,105,7041,0.992294732729594,1,6986.747213149071,67.26,66.7417437233925,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27530145,0.3349962683725807,0.39553461721709277,0.3549609143886376,0.4256637850834406,46.85431305250324
4,19021,19,Buena Vista County,21,MROW,43,14,65,60,19,85,75,27,105,7041,0.98310375213623,1,6922.033518791196,67.26,66.12355836868284,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.299750619,0.30482251859036613,0.3604352897948519,0.323162621943029,0.38811206891757155,43.23655206399446
4,19023,19,Butler County,23,MROW,43,14,65,60,19,85,75,27,105,7041,0.988837932546934,1,6962.407883062962,67.26,66.50923934310678,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2778104898,0.3308142889119263,0.39080724160953173,0.350599053627991,0.42066486297529804,46.45372797441454
4,19025,19,Calhoun County,25,MROW,43,14,65,60,19,85,75,27,105,7041,0.984563237742374,1,6932.309756944055,67.26,66.22172337055208,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3011053158,0.30390159196949584,0.3592648317485061,0.32215939544259775,0.3868173720298672,43.053275071432886
4,19027,19,Carroll County,27,MROW,43,14,65,60,19,85,75,27,105,7041,0.981547860304515,1,6911.07848440409,67.26,66.01890908408168,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3031747179,0.30090283574728494,0.3558892024310123,0.31903633980482243,0.38325410191078757,42.776467581758304
4,19029,19,Cass County,29,MROW,43,14,65,60,19,85,75,27,105,7041,0.978864510854085,1,6892.185020923613,67.26,65.83842700004575,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30287130560000003,0.3003808456802574,0.35542214668041394,0.3185324680474117,0.38281439732772643,42.816815991920976
4,19031,19,Cedar County,31,MROW,43,14,65,60,19,85,75,27,105,7041,1.00130486090978,1,7050.187525665761,67.26,67.34776494479182,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2737037436,0.34001131434036497,0.4009021715216841,0.3600922238435085,0.43120684925517855,47.11322500196913
4,19033,19,Cerro Gordo County,33,MROW,43,14,65,60,19,85,75,27,105,7041,0.997467187047005,1,7023.166463997962,67.26,67.08964300078156,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27806349999999996,0.3333975584445871,0.3933360599918955,0.35316436420777503,0.423166570753013,46.41373444234165
4,19035,19,Cherokee County,35,MROW,43,14,65,60,19,85,75,27,105,7041,0.978707957267761,1,6891.082727122305,67.26,65.82789720582961,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.301798725,0.3014001753876411,0.35663655787650017,0.3196161390817212,0.3841259373647219,42.96010034372434
4,19037,19,Chickasaw County,37,MROW,43,14,65,60,19,85,75,27,105,7041,0.996136939525604,1,7013.800191199778,67.26,67.00017055249214,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2713989429,0.3411290270434363,0.40253571368471647,0.36138006623003704,0.4330972170036936,47.49209380342825
4,19039,19,Clarke County,39,MROW,43,14,65,60,19,85,75,27,105,7041,0.986274123191834,1,6944.356101393703,67.26,66.33679752588276,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30136965379999997,0.30416266280412135,0.3594774738273074,0.3224044936166094,0.3870059019853135,43.01770489543585
4,19041,19,Clay County,41,MROW,43,14,65,60,19,85,75,27,105,7041,0.98547720015049,1,6938.7449662596,67.26,66.28319648212197,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2972934815,0.30808388070408754,0.36415505299524653,0.3265751728465069,0.3920600647735412,43.57324060890338
4,19043,19,Clayton County,43,MROW,43,14,65,60,19,85,75,27,105,7041,1.00649219751358,1,7086.711562693117,67.26,67.6966652047634,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2733609333,0.3422013716921059,0.40316840139457216,0.36230740424059055,0.4335110045547042,47.169172546712495
4,19045,19,Clinton County,45,MROW,43,14,65,60,19,85,75,27,105,7041,1.01131546497345,1,7120.672188878061,67.26,68.02107817411425,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2688943214,0.3495528117114042,0.41153007497766364,0.36999203716523216,0.44237566186911476,47.911173555218355
4,19047,19,Crawford County,47,MROW,43,14,65,60,19,85,75,27,105,7041,0.977128797107273,1,6879.963860432309,67.26,65.72168289343519,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30504000000000003,0.29771642988859587,0.35236747893134435,0.31573934025471895,0.379565427594713,42.53018193387119
4,19049,19,Dallas County,49,MROW,43,14,65,60,19,85,75,27,105,7041,0.984781461954117,1,6933.846273618938,67.26,66.23640113103392,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2956366774,0.3095917178616006,0.3659762830251989,0.32818637251881294,0.3940373295285293,43.803422851646715
4,19051,19,Davis County,51,MROW,43,14,65,60,19,85,75,27,105,7041,0.990658476948738,1,6975.226336196064,67.26,66.63168915957212,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.29244614290000004,0.31483705721519023,0.37183513130890394,0.3336340579735474,0.4002016368881616,44.25403572097537
4,19053,19,Decatur County,53,MROW,43,14,65,60,19,85,75,27,105,7041,0.986874043941498,1,6948.580143392088,67.26,66.37714819550516,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3017706905,0.30394321438977334,0.35918471440408634,0.32216086593430243,0.3866766418496718,42.96385908742873
4,19055,19,Delaware County,55,MROW,43,14,65,60,19,85,75,27,105,7041,1.00221998294194,1,7056.6308998941995,67.26,67.4093160526749,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2745008511,0.3393338187157739,0.4000482939564847,0.35935655433384,0.4302651531400872,46.98367518051774
4,19057,19,Des Moines County,57,MROW,43,14,65,60,19,85,75,27,105,7041,0.998610730354603,1,7031.21815242676,67.26,67.1665577236506,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2836829333,0.32716798673577013,0.38592214669212094,0.34654417568542784,0.4151629873275108,45.543853766821115
4,19059,19,Dickinson County,59,MROW,43,14,65,60,19,85,75,27,105,7041,0.987634915113449,1,6953.937437313794,67.26,66.42832439053059,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.29429057140000003,0.31190897296484094,0.3685507590282254,0.33058846362630656,0.39673987287418294,43.99234764477427
4,19061,19,Dubuque County,61,MROW,43,14,65,60,19,85,75,27,105,7041,1.01066278666258,1,7116.076680891225,67.26,67.97717903092513,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2688612963,0.34937012784943716,0.4113549855578131,0.3698118580846582,0.4422043536350908,47.91675155609992
4,19063,19,Emmet County,63,MROW,43,14,65,60,19,85,75,27,105,7041,0.992267057299614,1,6986.552350446582,67.26,66.73988227397204,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2915443103,0.31632373874116476,0.3734976607065525,0.33517873723921443,0.40195171892889103,44.383193277012026
4,19065,19,Fayette County,65,MROW,43,14,65,60,19,85,75,27,105,7041,0.998330059051514,1,7029.24194578171,67.26,67.14767977180483,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2747995952,0.3376492901798237,0.3982979236945502,0.357650310031596,0.4284820010362113,46.93531544586521
4,19067,19,Floyd County,67,MROW,43,14,65,60,19,85,75,27,105,7041,0.99523904422919,1,7007.478110417726,67.26,66.93977811485532,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27500800000000003,0.33634878243755995,0.3969515692655795,0.3563346812408027,0.42711282006655243,46.9016417599054
4,19069,19,Franklin County,69,MROW,43,14,65,60,19,85,75,27,105,7041,0.991984482606252,1,6984.562742030621,67.26,66.72087630009652,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2799276667,0.32935695327452735,0.3888972957726024,0.3489924391378846,0.41852956769923694,46.121292747009726
4,19071,19,Fremont County,71,MROW,43,14,65,60,19,85,75,27,105,7041,0.972173236883604,1,6845.0717608974555,67.26,65.38837191279121,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3118169286,0.2897688877519872,0.34323542856535216,0.3074011263442786,0.36984362413562777,41.66017886499081
4,19073,19,Greene County,73,MROW,43,14,65,60,19,85,75,27,105,7041,0.984312693277995,1,6930.545673370362,67.26,66.20487174987795,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3008567381,0.3040752868728336,0.359484145640604,0.32234813629565306,0.3870593990944512,43.086781516754286
4,19075,19,Grundy County,75,MROW,43,14,65,60,19,85,75,27,105,7041,0.98422484472394,1,6929.927131701262,67.26,66.19896305613221,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2797745833,0.3269594154181593,0.38653225434764543,0.3466056191796178,0.4161807058756232,46.145160875870275
4,19077,19,Guthrie County,77,MROW,43,14,65,60,19,85,75,27,105,7041,0.982393045174448,1,6917.029431073289,67.26,66.07575621843338,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30171921430000004,0.30261475047787606,0.35786564963198075,0.3208355020250255,0.3853622568017142,42.970762610984515
4,19079,19,Hamilton County,79,MROW,43,14,65,60,19,85,75,27,105,7041,0.988755927366369,1,6961.830484586604,67.26,66.50372367466198,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2895726757,0.31735058483017203,0.3749127697326718,0.33633363931516375,0.40356013962850906,44.66836643025869
4,19081,19,Hancock County,81,MROW,43,14,65,60,19,85,75,27,105,7041,0.995534181594849,1,7009.556172609332,67.26,66.95962905406955,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.28128368,0.32894207140048537,0.38819610473793315,0.34848312743644944,0.41768582660972453,45.911003073865025
4,19083,19,Hardin County,83,MROW,43,14,65,60,19,85,75,27,105,7041,0.988378554582596,1,6959.173402816059,67.26,66.47834158122542,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2830557667,0.324533167494418,0.3834171766750902,0.3439521830159288,0.41272266775340616,45.639226024141855
4,19085,19,Harrison County,85,MROW,43,14,65,60,19,85,75,27,105,7041,0.971174373513176,1,6838.038763906273,67.26,65.32118836249623,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3054072632,0.29554637365893155,0.35013188323328276,0.3135476679486614,0.37729720054530397,42.4820442027656
4,19087,19,Henry County,87,MROW,43,14,65,60,19,85,75,27,105,7041,0.995628029108047,1,7010.21695294976,67.26,66.96594123780724,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2863099231,0.3231978746633063,0.38141432174971535,0.3423967163936698,0.4103874413002047,45.148911937443316
4,19089,19,Howard County,89,MROW,43,14,65,60,19,85,75,27,105,7041,1.00317128101985,1,7063.328989660765,67.26,67.47330036139512,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27007280770000003,0.3452248211249848,0.40693229572445366,0.3655750655026158,0.43764355792589904,47.71301793060177
4,19091,19,Humboldt County,91,MROW,43,14,65,60,19,85,75,27,105,7041,0.989562968413035,1,6967.51286059618,67.26,66.55800525546074,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2911641143,0.3158736284636155,0.3731220110715439,0.3347531853991504,0.4016131423957509,44.43788347325901
4,19093,19,Ida County,93,MROW,43,14,65,60,19,85,75,27,105,7041,0.977930196126302,1,6885.606510925293,67.26,65.77558499145508,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3033430909,0.2996274034309881,0.35458333275238674,0.3177508687078428,0.381933077817753,42.75411180745658
4,19095,19,Iowa County,95,MROW,43,14,65,60,19,85,75,27,105,7041,0.99010497033596,1,6971.329096135494,67.26,66.59446030479667,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2819194054,0.3264104483465955,0.38553120268829005,0.34590754661139866,0.4149545664732063,45.81311170220022
4,19097,19,Jackson County,97,MROW,43,14,65,60,19,85,75,27,105,7041,1.01303297281265,1,7132.765161573868,67.26,68.13659775137884,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2641053077,0.35649564931790423,0.41959402451256145,0.3773046373237062,0.450997800204288,48.73461301648072
4,19099,19,Jasper County,99,MROW,43,14,65,60,19,85,75,27,105,7041,0.986554625241653,1,6946.331116326479,67.26,66.35566409375359,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.28839570729999997,0.31793630846340937,0.3757327975725765,0.3369966406217547,0.40449682485177246,44.84045926490137
4,19101,19,Jefferson County,101,MROW,43,14,65,60,19,85,75,27,105,7041,0.992621676127116,1,6989.049221611024,67.26,66.76373393630983,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2901575333,0.31794916318560135,0.3753956249073484,0.33689405011786816,0.40398537755570824,44.58336953458677
4,19103,19,Johnson County,103,MROW,43,14,65,60,19,85,75,27,105,7041,0.995373785495758,1,7008.426823675632,67.26,66.94884081244469,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2784605263,0.33222349390267675,0.3920767495881487,0.351962184072212,0.42186481741012544,46.35112266847018
4,19105,19,Jones County,105,MROW,43,14,65,60,19,85,75,27,105,7041,1.00311356782913,1,7062.922631084905,67.26,67.4694185721873,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2676425,0.34833956790064385,0.41060601054334817,0.36887416982982996,0.4415955765372541,48.1235713577181
4,19107,19,Keokuk County,107,MROW,43,14,65,60,19,85,75,27,105,7041,0.990710365772247,1,6975.591685402392,67.26,66.63517920184134,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.28631402,0.32159691526322415,0.37981253147021254,0.34079548295485235,0.4087852373353461,45.148301669293275
4,19109,19,Kossuth County,109,MROW,43,14,65,60,19,85,75,27,105,7041,0.994113969802856,1,6999.55646138191,67.26,66.86410560894011,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.28734408510000004,0.32154495290887475,0.37955241670255,0.3406748682513515,0.4084214858629812,44.99541692448106
4,19111,19,Lee County,111,MROW,43,14,65,60,19,85,75,27,105,7041,0.995903473633986,1,7012.156357856896,67.26,66.9844676366219,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2877491667,0.3216702929782003,0.37959630738220657,0.34077334487072364,0.40842482382354617,44.935593601001614
4,19113,19,Linn County,113,MROW,43,14,65,60,19,85,75,27,105,7041,0.995964303612709,1,7012.584661737084,67.26,66.98855906099081,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2744268333,0.33730671031074005,0.39803752086808725,0.357334833605285,0.42826251321891806,46.99567321924152
4,19115,19,Louisa County,115,MROW,43,14,65,60,19,85,75,27,105,7041,0.998230265246497,1,7028.539297600586,67.26,67.1409676404794,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.27789787180000003,0.33385147109834845,0.39382560682244216,0.3536300296435841,0.4236738594324194,46.439907196900194
4,19117,19,Lucas County,117,MROW,43,14,65,60,19,85,75,27,105,7041,0.988369913895925,1,6959.112563741208,67.26,66.47776040863992,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2953389583,0.3110330651892071,0.36747431811328835,0.3296464164729122,0.3955635888038857,43.845059139487276
4,19119,19,Lyon County,119,MROW,43,14,65,60,19,85,75,27,105,7041,0.975639622945052,1,6869.478585156111,67.26,65.6215210392842,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3014139259,0.3008388349213556,0.3561455432597609,0.31907799332502657,0.3836699371837336,43.01175359813748
4,19121,19,Madison County,121,MROW,43,14,65,60,19,85,75,27,105,7041,0.984814272477077,1,6934.077292511099,67.26,66.2386079668082,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2967483421,0.3084422161126324,0.36461611798972393,0.3269673902902843,0.3925722776533207,43.648693909107664
4,19123,19,Mahaska County,123,MROW,43,14,65,60,19,85,75,27,105,7041,0.988811286290487,1,6962.220266771319,67.26,66.50744711589816,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2904370732,0.31642380254927144,0.3738151175674535,0.33535050112288584,0.4023774133031515,44.54286512934075
4,19125,19,Marion County,125,MROW,43,14,65,60,19,85,75,27,105,7041,0.988166823983192,1,6957.682607665655,67.26,66.4641005811095,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.29236518,0.31413216194584237,0.3711459786288003,0.33293435488869616,0.3995203222631003,44.265598410549664
4,19127,19,Marshall County,127,MROW,43,14,65,60,19,85,75,27,105,7041,0.985674073298772,1,6940.131150096654,67.26,66.2964381700754,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2853036571,0.3210951728610289,0.3795164203065983,0.34036156137376994,0.408591507612385,45.2993346500572
4,19129,19,Mills County,129,MROW,43,14,65,60,19,85,75,27,105,7041,0.97159977044378,1,6841.033983694655,67.26,65.34980056004865,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.31024167859999996,0.2910683902679984,0.3448056454524796,0.3087899152501537,0.37154862661035193,41.859014405191104
4,19131,19,Mitchell County,131,MROW,43,14,65,60,19,85,75,27,105,7041,1.00211274127166,1,7055.875811293758,67.26,67.40210297793185,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2746349167,0.33913187734985445,0.3998167874762331,0.35914486187006145,0.430018926527723,46.96196005894856
4,19133,19,Monona County,133,MROW,43,14,65,60,19,85,75,27,105,7041,0.971817146986723,1,6842.564531933516,67.26,65.36442130632699,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3084873962,0.2927891068177838,0.34683109788383565,0.31061113908595883,0.373725803550052,42.08283822134341
4,19135,19,Monroe County,135,MROW,43,14,65,60,19,85,75,27,105,7041,0.989183676242828,1,6964.842264425752,67.26,66.53249406409262,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2927421739,0.31405045678298615,0.3709910441401705,0.3328284973984126,0.3993289277311303,44.21181259752225
4,19137,19,Montgomery County,137,MROW,43,14,65,60,19,85,75,27,105,7041,0.976979271570842,1,6878.911051130298,67.26,65.71162580585484,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.30360595830000003,0.29907687983019604,0.3539853572101836,0.31718469461711496,0.38131147649691344,42.719259086616105
4,19139,19,Muscatine County,139,MROW,43,14,65,60,19,85,75,27,105,7041,1.00034433205922,1,7043.424442028968,67.26,67.28315977430314,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.278470931,0.33387002609166455,0.3937210510435293,0.3536079805257835,0.4235080082087692,46.34948422895914
4,19141,19,O'Brien County,141,MROW,43,14,65,60,19,85,75,27,105,7041,0.980346465110779,1,6902.619460844995,67.26,65.93810324335101,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3015362759,0.30216753552098924,0.35745186372206256,0.32039931255935333,0.38496511483175344,42.995315731622284
4,19143,19,Osceola County,143,MROW,43,14,65,60,19,85,75,27,105,7041,0.982111912965774,1,6915.049979192015,67.26,66.05684726607797,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.29945350000000004,0.30481712858467164,0.3604849301799109,0.32317538193396356,0.38818910830447445,43.276971039270094
4,19145,19,Page County,145,MROW,43,14,65,60,19,85,75,27,105,7041,0.977244297663371,1,6880.7770998477945,67.26,65.72945146083833,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.31114048650000004,0.2919136482140356,0.34549610307394013,0.3095841173099658,0.37216201092158446,41.74531594864645
4,19147,19,Palo Alto County,147,MROW,43,14,65,60,19,85,75,27,105,7041,0.989579521119595,1,6967.629408203068,67.26,66.55911859050397,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.2936476071,0.31320740052098606,0.36997287974857074,0.3319276873767458,0.3982235790055637,44.083198370657065
4,19149,19,Plymouth County,149,MROW,43,14,65,60,19,85,75,27,105,7041,0.9729856133461,1,6850.79170356989,67.26,65.44301235365869,0,9716,0,0.1,30,0.1060792482526339,2970000,2.5,0,239000,0.3041456207,0.29732582547801994,0.3521371418623791,0.3154015948493244,0.379414885801198,42.647895830308315
